body,event.name,framework.duration_ms,framework.event_id,framework.field.ataques,framework.field.atributos,framework.field.autenticacoes,framework.field.checagens,framework.field.ciphers,framework.field.conceitos,framework.field.dados,framework.field.durationMs,framework.field.encaminhamentos,framework.field.encerramento,framework.field.hardening,framework.field.host,framework.field.httpStatus,framework.field.ip,framework.field.login,framework.field.metodo,framework.field.mitigacoes,framework.field.modo,framework.field.passos,framework.field.passosSelecao,framework.field.protecoes,framework.field.protocolo,framework.field.resultado,framework.field.rota,framework.field.status,framework.field.statusCalc,framework.field.tipoServido,framework.field.tipoSolicitado,framework.field.total,framework.field.traceId,framework.field.veredito,framework.module,framework.status,http.request.method,http.response.status_code,http.route,severity,timeUnixNano,traceId
evento=http_access status=ok,http_access,3,1255a7e3-fc8b-4b52-95c0-7cfd2acd875a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788384769000000000,f6470197d5514052812fabf97b53c5b6
evento=http_access status=ok,http_access,1,f813f3d5-9a91-4337-b116-7d0b68155581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788384738000000000,7f33e14aec8944b0bd217fd1126f3299
evento=http_access status=ok,http_access,1,6f77be70-79f0-43e8-86d6-240de62d7df2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788384738000000000,287b1aebb8304828b773db82fe950e6a
evento=http_access status=ok,http_access,548,90d0ac4f-cce9-4f5a-acfa-0f834d410da2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1788384738000000000,720f1ff8c8a84476840cf25fc67219e3
evento=geo_lookup status=ok ip=visitante-002,geo_lookup,,c29c3c7b-0d85-45dd-bfd0-a3732bb1500e,,,,,,,,,,,,,,visitante-002,,,,,,,,,,,,,,,,,,analiseDidatica,ok,GET,,/informacoes,INFO,1788384737000000000,720f1ff8c8a84476840cf25fc67219e3
evento=http_access status=ok,http_access,2,f5bc48a4-38bf-45c1-8766-3677b4f5e2f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788384736000000000,4913ff3afc1047bba56108c51345b2e4
evento=http_access status=ok,http_access,1,2b8ef9d0-990b-4718-b101-cba2a4b71a31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788384703000000000,233ff27772c04c25a843ca07ecb383d9
evento=http_access status=ok,http_access,66,99f3a59b-b2c0-41a6-a768-f0cf72562f1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1788384389000000000,7a4c3ec308874976bb4c8c3b43d71d01
evento=http_access status=ok,http_access,18,c5b297ba-9193-4136-a93b-cadb268a7ed8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788384389000000000,00432e2915b3448aaeb2ba6feefe5d71
evento=http_access status=ok,http_access,4,51fd0fc2-580f-40aa-918b-e0bd61513883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788384389000000000,e302a8d7d57047b3b07794ebdbad5eee
evento=http_access status=ok,http_access,2,897d8ccd-e3f0-4db5-a0bb-7b893f949a0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788384389000000000,c31442e7adb54f5ca9e1fa6179e170a8
evento=http_access status=ok,http_access,867,d4d788ec-5b56-45fa-b91f-a8d869deef59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1788384388000000000,9b4d476e0c844055b6cc1ff725df4f6d
evento=geo_lookup status=ok ip=visitante-002,geo_lookup,,144825b9-8cdd-4b76-9b15-68fd85613943,,,,,,,,,,,,,,visitante-002,,,,,,,,,,,,,,,,,,analiseDidatica,ok,GET,,/informacoes,INFO,1788384388000000000,9b4d476e0c844055b6cc1ff725df4f6d
evento=http_access status=ok,http_access,3,b960df79-ba2a-4073-acde-c094059b968a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788384387000000000,40c14fbaae504ba682b9b7d437504854
evento=app_start status=ok,app_start,,d472600a-ca37-4b97-b1e0-1bee10dfe901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sistema,ok,,,,INFO,1788384374000000000,
evento=http_access status=ok,http_access,28,e170bda9-ba5c-40ef-8b27-81073cab3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1788383951000000000,94a627797843427eb5edd5059b341b1a
evento=geo_lookup status=ok ip=visitante-002,geo_lookup,,73ad2946-7150-4330-8390-dffde41c55d2,,,,,,,,,,,,,,visitante-002,,,,,,,,,,,,,,,,,,analiseDidatica,ok,GET,,/informacoes,INFO,1788383951000000000,94a627797843427eb5edd5059b341b1a
evento=http_access status=ok,http_access,1,903f38dc-0f7f-4fd0-9091-962cb1d78b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788383932000000000,d0472d9893d94c63a0e30a995b92a951
evento=http_access status=ok,http_access,440,8cec01b6-428d-46e3-aaab-a4bbb7db9a8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1788383932000000000,c53b8813537e4d478427130226967d7e
evento=geo_lookup status=ok ip=visitante-002,geo_lookup,,d38a3d86-c57c-4ea3-bd48-989a277e7df4,,,,,,,,,,,,,,visitante-002,,,,,,,,,,,,,,,,,,analiseDidatica,ok,GET,,/informacoes,INFO,1788383931000000000,c53b8813537e4d478427130226967d7e
evento=http_access status=ok,http_access,1,b9392eda-5738-4865-bc99-dd2cbe3c8676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788383851000000000,0ecab20f4d804ca896353fc6415c5939
evento=http_access status=ok,http_access,1392,38ba7a1b-3369-4c3e-939f-444961e67fd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1788383851000000000,9bfe494bda784ea1ba5514e412d8b2b7
evento=geo_lookup status=ok ip=visitante-003,geo_lookup,,e1598a8a-c0c9-41cd-ba3e-51bdd17fe365,,,,,,,,,,,,,,visitante-003,,,,,,,,,,,,,,,,,,analiseDidatica,ok,GET,,/informacoes,INFO,1788383851000000000,9bfe494bda784ea1ba5514e412d8b2b7
evento=http_access status=ok,http_access,217,f1aa0eda-a72f-4adb-bdc4-1a543ff20d6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1788383311000000000,be4480b4613e4b7b99a5d3abb9242d5e
evento=http_access status=ok,http_access,4,42fa3802-dcd7-44e4-b8a9-a78fece4883b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788383311000000000,eb614c13803a49958f1b87fc2fa720d3
evento=http_access status=ok,http_access,68,b2f85bf4-fdc3-4fdb-9ff5-8da430dfef5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788383298000000000,bea9869fa4284c4e8c83d5aa71237736
evento=http_access status=ok,http_access,1,ab851b1f-f667-48d2-b3c5-e3b07b594973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/history,INFO,1788373285000000000,e98c5f6130864c409089b79a7ac2d6e8
evento=http_access status=ok,http_access,2,24672768-ce56-4269-9efe-a22f6948f951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/admin/login,INFO,1788373285000000000,547b9cf9d8724694ba245b2345565049
evento=http_access status=ok,http_access,3,56c95134-a13a-4f45-ba87-8111189e0a7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788373285000000000,af2237e83d834c49b5614fd201405178
evento=http_access status=ok,http_access,2,a31bd4b2-b25c-43cf-9bdb-b30d7c792019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sobre,INFO,1788373279000000000,f8163f383be549bc86b0d02d1e389912
evento=http_access status=ok,http_access,72,57d73312-8fc9-4dc2-a556-9ee15f2ec866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1788373278000000000,d3990f305ef14d35bfa43417787bfbbe
evento=http_access status=ok,http_access,2,8336fa86-4988-4a2c-b798-c4d3eab64485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1788373278000000000,b5ff6e2c54f049da8894cab8e75857f0
evento=http_access status=ok,http_access,2,ae8245e4-f3a6-42cb-b2fc-96c6f1cb97cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788373277000000000,2923fc60222e4dd5a73e8e8fb3056d47
evento=http_access status=ok,http_access,3,02980aaa-5dad-4a81-8c61-3a6c8bd9e27d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/trafego,INFO,1788373277000000000,219adaf730ec45f4a27942662c164530
evento=http_access status=ok,http_access,2,4786a3af-e787-4a99-9e90-a8d010687564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/localizacao,INFO,1788373276000000000,e14194cadf7249c3924d4ccbb781b73b
evento=http_access status=ok,http_access,12,a1587c8b-fcdc-4bdc-9ef2-297cf0887a11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1788373276000000000,ab7614002e824a11a358c529705c1349
evento=http_access status=ok,http_access,34,fd8b2e5b-7369-4ae2-ba4f-e037fe24594f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/ssh,INFO,1788373275000000000,6bd084b500c7497bb7c81342ee298b36
evento=aprofundamento_view status=ok autenticacoes=6 conceitos=6 encaminhamentos=6 hardening=10 protocolo=ssh,aprofundamento_view,,453674ef-8cf0-4317-97d6-b006c85bad11,,,6,,,6,,,6,,10,,,,,,,,,,,ssh,,,,,,,,,,protocolos,ok,GET,,/protocolos/ssh,INFO,1788373275000000000,6bd084b500c7497bb7c81342ee298b36
evento=http_access status=ok,http_access,72,f5c35d43-c88f-4238-9cb0-98301f0907f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/bgp,INFO,1788373275000000000,0013d56fc3aa4623a40d7b04e5399eca
evento=aprofundamento_view status=ok atributos=8 conceitos=6 passosSelecao=14 protecoes=6 protocolo=bgp,aprofundamento_view,,1b683c98-1356-4d90-996e-9c20ef5fea81,,8,,,,6,,,,,,,,,,,,,,14,6,bgp,,,,,,,,,,protocolos,ok,GET,,/protocolos/bgp,INFO,1788373275000000000,0013d56fc3aa4623a40d7b04e5399eca
evento=http_access status=ok,http_access,67,d6b24508-d083-4acb-83d1-9c873adaac15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788373274000000000,605ee4672b7a4e5c97c10be2ae4699c5
evento=catalog_load status=ok total=47,catalog_load,,8face020-4182-4728-99ca-0a632def07bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788373274000000000,605ee4672b7a4e5c97c10be2ae4699c5
evento=catalog_load status=ok total=47,catalog_load,,5f7fb70b-731e-42e0-b89d-0510f226c364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,protocolos,ok,GET,,/protocolos,INFO,1788373274000000000,605ee4672b7a4e5c97c10be2ae4699c5
evento=http_access status=ok,http_access,79,a9a9c26a-066b-4228-abf6-5f40cd155050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788373273000000000,ff2043437ce64065a78426e91dbe241e
evento=catalog_load status=ok total=30,catalog_load,,780ac154-b189-4d27-b44a-a3c01931474f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,portas,ok,GET,,/portas,INFO,1788373273000000000,ff2043437ce64065a78426e91dbe241e
evento=http_access status=ok,http_access,3,022b09d1-f8dd-4962-aaa4-6acf71665bcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788373273000000000,6d8212a1403e471d8ceadebc894b1e10
evento=http_access status=ok,http_access,30,6bd1961f-08b6-421b-a96a-cecb78f3d973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788373272000000000,9901b38cba0f456aa76735e9ef26462f
evento=http_access status=ok,http_access,29,3cef616b-5a16-41d9-8772-498c9f791a83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788373272000000000,e72ac5d8bfc44d3ebd18f79935fe50f4
evento=http_access status=ok,http_access,1,84735c33-bb55-42ff-906b-4b50d112584b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788373271000000000,a8acb8d9db1c47719a7cfebf33b90e6a
evento=http_access status=ok,http_access,0,7e34ff52-a892-469e-a606-2982c2126349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788373264000000000,95d96202ae4d47fab772173f1b346c13
evento=http_access status=ok,http_access,6,0e86fbbe-aa1f-40d6-8b28-e9007255cbab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sitemap.xml,INFO,1788373264000000000,4babd39145084efd927da951deaefe23
evento=app_start status=ok,app_start,,d719c59f-f124-4e19-afdf-ca08d2b68c8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sistema,ok,,,,INFO,1788373253000000000,
evento=http_access status=ok,http_access,82,79a804be-b465-47d6-b8db-a50136cc07ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788364937000000000,a05d4690506048449bb17f2f404863d1
evento=http_access status=ok,http_access,144,71afd5de-54e0-4d20-ab59-7d3f61e376ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788364936000000000,20dc4137c4bc41948dabf92026eac79b
evento=http_access status=ok,http_access,43,77a9901d-9f4d-4143-82bc-8c5a2a0a29d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788362575000000000,676f568fe3b8441ebac3fb30d7aec475
evento=http_access status=ok,http_access,5,19e1d6f4-f2c7-4753-8726-5857660d7c3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788361314000000000,2d18a9cc96344206b770d7211b06a31e
evento=http_access status=ok,http_access,1136,09dc1193-8024-4952-af9c-db2818e2c4e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/informacoes,INFO,1788357194000000000,80e9dc35737b44dcb057e7b56f55dff6
evento=geo_lookup status=ok ip=visitante-004,geo_lookup,,32ac358d-655c-461f-b9df-80d7042efcc2,,,,,,,,,,,,,,visitante-004,,,,,,,,,,,,,,,,,,analiseDidatica,ok,GET,,/informacoes,INFO,1788357193000000000,80e9dc35737b44dcb057e7b56f55dff6
evento=http_access status=ok,http_access,121,40da63d6-f31d-45a1-baca-6ccd0e631e01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sobre,INFO,1788346428000000000,ef243c08cf044a8e8f3b5a5026d01234
evento=http_access status=ok,http_access,121,f3346c11-0162-48db-9cf0-05c9d2724069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/localizacao,INFO,1788340635000000000,e45b2ad3bcfb460689c15c61285d3c48
evento=http_access status=ok,http_access,55,0826615f-80b5-4103-8f0b-560f42cdf528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788284583000000000,e7864da987e0414cb210bbf60d380f85
evento=http_access status=ok,http_access,207,dd51edf6-b13f-4fa9-b95c-49728b6119fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788284582000000000,8772251fbf8045968e569b80a20cc688
evento=pagina_erro_exibida status=warn metodo=GET rota=/robots.txt traceId=err-3a1d1482-aee6,pagina_erro_exibida,,ba04b37a-f850-44f6-9c46-28a5b2299111,,,,,,,,,,,,,,,,GET,,,,,,,,/robots.txt,,,,,,err-3a1d1482-aee6,,paginaErros,warn,,,,WARN,1788276278000000000,
evento=http_access status=ok,http_access,134,c93d44c5-e76f-4e38-9a0a-7de6f90fa517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788251292000000000,0a77cfefa6394367aa7e8f494c32349c
evento=http_access status=ok,http_access,15,365b1a3d-fc1e-400c-ad35-f2665548211b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788192772000000000,036b730b5bd248deba0b5bf86083a958
evento=pagina_erro_exibida status=warn metodo=GET rota=/robots.txt traceId=err-53cf465b-5d74,pagina_erro_exibida,,d31440dd-571f-4268-b5ba-3ed815455177,,,,,,,,,,,,,,,,GET,,,,,,,,/robots.txt,,,,,,err-53cf465b-5d74,,paginaErros,warn,,,,WARN,1788191616000000000,
evento=http_access status=ok,http_access,70,394120e5-5d19-4dc3-bd54-c7c5fdb5a750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788189253000000000,a8fe0b907547433c9cde2e10a8129111
evento=http_access status=ok,http_access,211,dd45d63b-1b8b-4b2a-b828-a17ac8c1f8cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788189252000000000,88807b51689f4250a36240daf9dbcef3
evento=http_access status=ok,http_access,989,0929b061-0d39-43c2-b487-3511fc43bdf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788185739000000000,96d22f79835f4eb0a24aca17daec9212
evento=http_access status=ok,http_access,0,9a2c9ac6-a056-458d-a1c7-24c42f87cea9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788182683000000000,a954f943db974d609e6f918eff54cf91
evento=http_access status=ok,http_access,0,76f1118f-2076-4425-9303-31a2d467a3bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788182683000000000,15449eff8b3a40d9ae9c8fb41dd3bb80
evento=http_access status=ok,http_access,0,b8e45c78-2954-4578-a289-4752e88f54dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182682000000000,498650128f464d3a85969c60abeb91b0
evento=http_access status=ok,http_access,454,3ccbb82d-3781-435e-a0db-39ba76172502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/analise,INFO,1788182682000000000,07f210d4db7b4bf493be9ec81374b0b5
evento=calc_request status=ok,calc_request,,ba7685bd-8f7a-4ff3-b1b1-fff8ce132033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analiseDidatica,ok,POST,,/analise,INFO,1788182682000000000,07f210d4db7b4bf493be9ec81374b0b5
evento=calc_complete status=ok modo=cidr statusCalc=invalid_input,calc_complete,,ac76cdc6-574b-44d2-8e84-985c47e4e4fc,,,,,,,,,,,,,,,,,,cidr,,,,,,,,invalid_input,,,,,,analiseDidatica,ok,POST,,/analise,INFO,1788182682000000000,07f210d4db7b4bf493be9ec81374b0b5
evento=http_access status=ok,http_access,0,3cb428e9-b18b-44c6-85f8-9886857808dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788182679000000000,260085879008446b8239c4ff1c08cad6
evento=http_access status=ok,http_access,1,335a2657-8dd6-494d-9674-3bf01dd4c395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788182679000000000,53c6547a90674e2088c88409fbe058d7
evento=http_access status=ok,http_access,1,162a864f-a318-428b-88b6-73adf22e978e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182679000000000,b14b316d2c544023a6a774fbc0cb4e28
evento=http_access status=ok,http_access,2,185166b6-95a4-4f41-9eab-1177ab9638e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788182679000000000,dd9864beab0f45f5b86080fa69aec9e7
evento=http_access status=ok,http_access,1,49773438-5090-4f5f-81b5-6e7d8e144559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182649000000000,3bb94c24ceb8441189363c898d9b018a
evento=http_access status=ok,http_access,4,bd8707c1-f4f7-4bdf-8a4c-a57c2b3d8654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788182649000000000,3bcb596209f54501a0074ebead38aa4f
evento=http_access status=ok,http_access,0,b34d0ff0-3adf-4411-b058-8ee0bd585215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182637000000000,5b6bd489ae6440b0b2b4edee01bd951c
evento=http_access status=ok,http_access,4,6affc4f3-bbba-4a25-b991-58f8313fc88e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788182637000000000,497db20ee193467fbdb349cc9eb20682
evento=http_access status=ok,http_access,1,ce738e45-1811-40a9-9479-e00eeadf1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788182631000000000,07f1f8d5ed0d47fe9984b4b36c21e74f
evento=http_access status=ok,http_access,1,d6e7fab7-79eb-4af8-8014-7f1afe505c14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/mascara-referencia,INFO,1788182631000000000,b1146bd9fe204d51be863a1d8fe9e588
evento=http_access status=ok,http_access,0,c703a2b7-5257-406d-9654-8915aec45b8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182631000000000,04845d9b41474d0e937ed2c2c197d8bc
evento=http_access status=ok,http_access,1,caa9afb9-d19c-4b55-b6a2-4848e6eec6c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/analise,INFO,1788182631000000000,0b5b50a2517b4c09a1638c2ddcd50460
evento=http_access status=ok,http_access,0,0d9625cc-7534-451c-a3d4-e04c630e2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182629000000000,6823dc57cd254d25a215587e51134ecb
evento=http_access status=ok,http_access,1,cc0dbe8b-1235-4d71-aeba-01b240add598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788182629000000000,eb7606d20a16402bac93a9031d64b26e
evento=http_access status=ok,http_access,1,006287ad-45a7-4a3c-a43d-c47bae6935af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182558000000000,d60c70b2a68b4bb0883568ce63cf6221
evento=http_access status=ok,http_access,47,977082ee-3bc8-476e-9e55-d7b57cf25921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1788182558000000000,f0e9e7f014554f58814ad738b358768b
evento=http_access status=ok,http_access,1,26b8c400-2813-469e-8714-58996df7a9c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182552000000000,f7a84cc09ce748768773b12d7fe2a20c
evento=http_access status=ok,http_access,1,5d986cca-132f-4659-b211-6c94658f83cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/,INFO,1788182552000000000,d2ad05c3cf1a433eb9dbea034efeeffc
evento=http_access status=ok,http_access,0,0dd64666-9602-4e5c-a5e3-fedd99ccf343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182548000000000,a2d109bc6137401398a56eb7e9a8090d
evento=http_access status=ok,http_access,2,3030ab7a-1856-4795-b5f1-13cdcdcbe4c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sobre,INFO,1788182548000000000,721d62a4de844f639e79c1fcd09b2c9d
evento=http_access status=ok,http_access,1,b95c4bdc-b3d4-4806-8085-7a312b3fee09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182546000000000,cd13362518f245db8c7593a05deb1692
evento=http_access status=ok,http_access,41,337559ac-3437-4190-97e7-52bc921e979d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1788182546000000000,cad44e0e0fb04148ae3630bafb9e8ef9
evento=http_access status=ok,http_access,4,c39c4c7b-5a65-4261-b6f6-e7927d7f05b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182530000000000,1ce44dd9b8bf49e5954acee44cd1454e
evento=http_access status=ok,http_access,7,30fa214c-878d-4c2b-b4f9-2ca50f38078d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/telemetria,INFO,1788182530000000000,652f622c1de94763a55daf47baf1337f
evento=http_access status=ok,http_access,1215,091732f5-ad39-4b23-8118-9260fc79da30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github/callback,INFO,1788182530000000000,9d9c2f6ebd4540b3b028b0ec5ef60c01
evento=login_github status=ok login=carmipa resultado=ok,login_github,,b6ddf8eb-cf61-482e-a318-49d2ae28c253,,,,,,,,,,,,,,,carmipa,,,,,,,,ok,,,,,,,,,seguranca,ok,GET,,/login/github/callback,INFO,1788182530000000000,9d9c2f6ebd4540b3b028b0ec5ef60c01
evento=http_access status=ok,http_access,8,4ae609c9-11af-4c13-8bf0-270a1ff7f0ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github,INFO,1788182528000000000,369d76f9367a4ef883cf004d54a40f82
evento=http_access status=ok,http_access,9,e65a33b0-1910-49ea-a39d-cf1c5e587bf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1788182526000000000,6a70070bafd4446d92782873b0d57970
evento=http_access status=ok,http_access,17,f5a558a5-ce1a-48cd-b4ce-91ed9331c6b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788182526000000000,1386e520381f48a78558f9daae089dbf
evento=http_access status=ok,http_access,0,e4ac81bf-a7b3-4c20-be52-fda4c0219637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788182524000000000,a6718878ad674866b1281aa3c0726a6a
evento=http_access status=ok,http_access,2,77421998-2700-470d-8e37-5ef789882c61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788182524000000000,36355853dff241d49d724632ebbe5b91
