body,event.name,framework.duration_ms,framework.event_id,framework.field.ataques,framework.field.autenticacoes,framework.field.blocos,framework.field.campos,framework.field.checagens,framework.field.ciphers,framework.field.conceitos,framework.field.dados,framework.field.durationMs,framework.field.encaminhamentos,framework.field.encerramento,framework.field.enderecos,framework.field.estrategia,framework.field.exibidos,framework.field.extras,framework.field.formatos,framework.field.hardening,framework.field.host,framework.field.httpStatus,framework.field.ip,framework.field.login,framework.field.mitigacoes,framework.field.pagina,framework.field.passos,framework.field.prefixoAlvo,framework.field.prefixoBase,framework.field.prefixoResumo,framework.field.prefixoVlan,framework.field.protocolo,framework.field.redes,framework.field.resultado,framework.field.status,framework.field.tabelas,framework.field.tipoServido,framework.field.tipoSolicitado,framework.field.tipos,framework.field.total,framework.field.totalSubredes,framework.field.truncado,framework.field.veredito,framework.field.vlans,framework.module,framework.status,http.request.method,http.response.status_code,http.route,severity,timeUnixNano,traceId
evento=http_access status=ok,http_access,1,1574565c-c717-457a-a5e7-0f5d0b24ff5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808041000000000,0e7d1383b2e24754bbcdea30d264c9a3
evento=http_access status=ok,http_access,5,bffa26da-6c58-4e96-8bc4-43333e736b7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/ipv4,INFO,1788808041000000000,0cea3633810243e5bb4a3cf3cd6c1e68
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=ipv4,aprofundamento_view,,51e1a83b-e954-4754-abec-2c53c383cbdd,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,ipv4,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/ipv4,INFO,1788808041000000000,0cea3633810243e5bb4a3cf3cd6c1e68
evento=http_access status=ok,http_access,0,67650aa4-b9bb-4423-82ef-9c4f9fcc110a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808041000000000,85b6443c323f458285e9e5aa3bf687cc
evento=http_access status=ok,http_access,11,5aacc680-7346-41e2-b839-a64d11aa29da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/tcp,INFO,1788808040000000000,b4666f5e45d0408e96071568c484d800
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=tcp,aprofundamento_view,,86b8155a-f689-401f-84e7-f32e1ceb9750,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,tcp,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/tcp,INFO,1788808040000000000,b4666f5e45d0408e96071568c484d800
evento=http_access status=ok,http_access,1,abed1be7-050e-4fb1-abc8-9fedde58325c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808040000000000,a1881c242edd493782243380f3323887
evento=http_access status=ok,http_access,9,14a4196c-2f6a-4516-b71f-4899827f7dad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos/http,INFO,1788808040000000000,00e4a184520b48eca63070ff916e8bd0
evento=aprofundamento_view status=ok ataques=5 conceitos=6 protocolo=http,aprofundamento_view,,1761b531-6802-4cc6-963f-5766e5f7efec,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,http,,,,,,,,,,,,,protocolos,ok,GET,,/protocolos/http,INFO,1788808040000000000,00e4a184520b48eca63070ff916e8bd0
evento=http_access status=ok,http_access,1,cf44bbb1-9b05-4f27-84f2-440e56a85232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808033000000000,3b30a880245b4d1fab2980ddc553c756
evento=http_access status=ok,http_access,27,2e7263ea-9f8e-4329-adad-295956afca58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788808033000000000,01f2ba4f353445d884b12ae1c5e6c11f
evento=catalog_load status=ok total=47,catalog_load,,3fb11550-2c04-4944-9723-920d2a0c4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788808033000000000,01f2ba4f353445d884b12ae1c5e6c11f
evento=catalog_load status=ok total=47,catalog_load,,1419cd6c-cb1b-4757-850e-80e3282ebc3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788808033000000000,01f2ba4f353445d884b12ae1c5e6c11f
evento=http_access status=ok,http_access,2,a8752aba-7325-43cc-aabb-b2a33f3a153c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788808018000000000,8a22f5a30edd4fdda7e19204682ba07d
evento=http_access status=ok,http_access,8,ed474068-1f90-401b-9568-29b62ea01de5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788808017000000000,5f118db5c9cf4e40b406f1eb49af05e8
evento=catalog_load status=ok total=30,catalog_load,,e94e6686-e4f2-43dc-b104-d417525a635d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,portas,ok,GET,,/portas,INFO,1788808017000000000,5f118db5c9cf4e40b406f1eb49af05e8
evento=http_access status=ok,http_access,12,9c009aab-8aa3-47b4-8626-8083f446f2aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/faixa,INFO,1788808015000000000,56889dd9d19842a587a5e6598c44f35a
evento=faixa_para_cidr status=ok,faixa_para_cidr,,ec1db1ff-262c-40b5-966e-a16efb88752c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/faixa,INFO,1788808015000000000,56889dd9d19842a587a5e6598c44f35a
evento=faixa_convertida status=ok blocos=13 enderecos=964 truncado=false,faixa_convertida,,75c633c0-1256-4991-a206-3b8057492b2a,,,13,,,,,,,,,964,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,calculadora,ok,POST,,/calculadora/api/faixa,INFO,1788808015000000000,56889dd9d19842a587a5e6598c44f35a
evento=http_access status=ok,http_access,4,b4f5f1c0-208e-4fd3-b61d-5bf8ba0b24f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/comparar,INFO,1788808013000000000,f5e002ef433145aea5086d6df01b5dbe
evento=comparar_blocos status=ok,comparar_blocos,,4a39b177-be25-487d-9950-a31c159f80bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/comparar,INFO,1788808013000000000,f5e002ef433145aea5086d6df01b5dbe
evento=http_access status=error,http_access,1,93c742a4-71bd-4219-a495-56b4430a64e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,error,POST,403,/calculadora/api/sumarizar,WARN,1788808012000000000,8fcc34f01a5d4890acda85ddf653645f
evento=http_access status=ok,http_access,12,dec30b58-0bfb-42af-ae84-f6b68ef8ade1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/vlan,INFO,1788808006000000000,ceac55e0771e432e8b8cec373b306966
evento=plano_vlan status=ok,plano_vlan,,f39342de-f50b-467f-b1dc-5116383a98cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/vlan,INFO,1788808006000000000,ceac55e0771e432e8b8cec373b306966
evento=vlan_plano_gerado status=ok estrategia=sequencial prefixoVlan=24 vlans=4,vlan_plano_gerado,,3318fcec-ddb4-436d-819d-f8e63d45a90d,,,,,,,,,,,,,sequencial,,,,,,,,,,,,,,,24,,,,,,,,,,,,,4,calculadora,ok,POST,,/calculadora/api/vlan,INFO,1788808006000000000,ceac55e0771e432e8b8cec373b306966
evento=http_access status=ok,http_access,13,66d2eed2-386d-4b4c-a831-8f7ab6dd4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/dividir,INFO,1788807997000000000,3543351edc924269ac0f2c947514ceae
evento=dividir_por_prefixo status=ok,dividir_por_prefixo,,8fb2bc4c-662e-4255-8d25-3599d877a2b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/dividir,INFO,1788807997000000000,3543351edc924269ac0f2c947514ceae
evento=divisao_calculada status=ok exibidos=8 prefixoAlvo=24 prefixoBase=21 totalSubredes=8,divisao_calculada,,c1184251-867d-4b1b-b25a-cfa2cc144809,,,,,,,,,,,,,,8,,,,,,,,,,,24,21,,,,,,,,,,,,8,,,,calculadora,ok,POST,,/calculadora/api/dividir,INFO,1788807997000000000,3543351edc924269ac0f2c947514ceae
evento=http_access status=ok,http_access,19,3c19842a-8f86-4721-802a-85a360061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/faixa,INFO,1788807986000000000,fb82a1ad1bfc42d6a406eadea807e121
evento=faixa_para_cidr status=ok,faixa_para_cidr,,90ddb280-ca5b-4675-8db0-f8a33ce69f75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/faixa,INFO,1788807986000000000,fb82a1ad1bfc42d6a406eadea807e121
evento=faixa_convertida status=ok blocos=13 enderecos=964 truncado=false,faixa_convertida,,8ce49ace-1b44-4607-96c9-92c1501ae842,,,13,,,,,,,,,964,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,calculadora,ok,POST,,/calculadora/api/faixa,INFO,1788807986000000000,fb82a1ad1bfc42d6a406eadea807e121
evento=http_access status=ok,http_access,6,2c1ba212-8c4c-4ea5-b668-6c815bf65f28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/sumarizar,INFO,1788807982000000000,62288310e2e24d14a32590a1b6d326b9
evento=sumarizar status=ok,sumarizar,,eb739402-3c43-4bc6-aefd-5ba4b7236b88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/sumarizar,INFO,1788807982000000000,62288310e2e24d14a32590a1b6d326b9
evento=sumarizacao_calculada status=ok extras=0 prefixoResumo=22 redes=4,sumarizacao_calculada,,eebb0072-6a1d-4a39-8190-ae4c04c7fe89,,,,,,,,,,,,,,,0,,,,,,,,,,,,22,,,4,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/sumarizar,INFO,1788807982000000000,62288310e2e24d14a32590a1b6d326b9
evento=http_access status=ok,http_access,4,dc20b2ab-bbb9-448b-8da1-7f4c0f62108c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/comparar,INFO,1788807981000000000,4560d65d58054784b03dd171f59fe2a1
evento=comparar_blocos status=ok,comparar_blocos,,59a9df21-d688-4bdc-8566-a3d2cba9a2da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/comparar,INFO,1788807981000000000,4560d65d58054784b03dd171f59fe2a1
evento=http_access status=ok,http_access,9,57a6d98d-9adf-43e8-b804-e4338642301a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/sumarizar,INFO,1788807980000000000,889fc4bd8b0246dc919905b85ea72b01
evento=sumarizar status=ok,sumarizar,,b6351f7e-dfdd-440e-bb80-6c174295f56f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/sumarizar,INFO,1788807980000000000,889fc4bd8b0246dc919905b85ea72b01
evento=sumarizacao_calculada status=ok extras=0 prefixoResumo=22 redes=4,sumarizacao_calculada,,d96ca2fb-d512-47c2-97c5-ed5b2232cb24,,,,,,,,,,,,,,,0,,,,,,,,,,,,22,,,4,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/sumarizar,INFO,1788807980000000000,889fc4bd8b0246dc919905b85ea72b01
evento=http_access status=ok,http_access,8,13818395-349f-42a8-94b5-5aff9ce51bfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/comparar,INFO,1788807978000000000,9b94071681e548f7a2db99d9f1f0f155
evento=comparar_blocos status=ok,comparar_blocos,,98ad4de3-491b-41b0-8836-a8eafa6ccce6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/comparar,INFO,1788807978000000000,9b94071681e548f7a2db99d9f1f0f155
evento=http_access status=ok,http_access,28,6890df2d-ab6c-4cae-9810-acff357ccfd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/calculadora/api/sumarizar,INFO,1788807975000000000,78c8bce5901441d8ae71f3586811de7f
evento=sumarizar status=ok,sumarizar,,85c356c8-1cad-4305-b0f7-dca444b9fc84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/sumarizar,INFO,1788807975000000000,78c8bce5901441d8ae71f3586811de7f
evento=sumarizacao_calculada status=ok extras=0 prefixoResumo=22 redes=4,sumarizacao_calculada,,62150fa5-6035-4adf-98a7-dacb0c0f44af,,,,,,,,,,,,,,,0,,,,,,,,,,,,22,,,4,,,,,,,,,,,,calculadora,ok,POST,,/calculadora/api/sumarizar,INFO,1788807975000000000,78c8bce5901441d8ae71f3586811de7f
evento=http_access status=ok,http_access,1,29c1638d-eff7-4d5f-a3a0-72ab1cccdb68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807968000000000,ae19b7cdc11b4733b8299898366598d3
evento=http_access status=ok,http_access,1,491efc4a-8bbf-4965-883c-788d4f9e5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788807968000000000,7f1466dd5f074e7cbad9b07c1b8a594f
evento=http_access status=ok,http_access,1,75bb3fa4-5b91-4666-9528-6e44dcbf479e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807960000000000,d0bf856c199d478fb5cd0fa4d9d0c921
evento=http_access status=ok,http_access,7,0b16280b-2c05-4103-8ad4-671fe7f7d869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/sobre,INFO,1788807960000000000,3d89f024a7844d6ca0228b241d7815b7
evento=http_access status=ok,http_access,1,7df4ca84-2d21-4c60-9073-880063a27bdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807947000000000,6ef3911d0d3445138c31d47115f0f38b
evento=http_access status=ok,http_access,46,81113b32-2668-4e1b-9c0c-b8b7f0505675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/documentacao,INFO,1788807947000000000,cd5f9a81d29f48328b8a5c89fff549f7
evento=http_access status=ok,http_access,1,19b2e9f1-479d-48ee-8d9d-b4cb6f5b5051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807923000000000,863fa4d7f7024e7a99e3ebe186e1d027
evento=http_access status=ok,http_access,6,c7c6c313-ec62-43d5-961f-159729c07acd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/telemetria,INFO,1788807923000000000,a517dc9338b4413f822e9631aa2f0441
evento=http_access status=ok,http_access,1259,9c70d459-d197-46c0-93f9-b36b2fee470f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github/callback,INFO,1788807923000000000,6308a6456dbe49e2a592ee45a4fb59d0
evento=login_github status=ok login=carmipa resultado=ok,login_github,,18ff275b-39c7-445c-95a6-993c5420071b,,,,,,,,,,,,,,,,,,,,,carmipa,,,,,,,,,,ok,,,,,,,,,,,seguranca,ok,GET,,/login/github/callback,INFO,1788807922000000000,6308a6456dbe49e2a592ee45a4fb59d0
evento=http_access status=ok,http_access,2,a939cf44-c32a-46e3-a5c5-caecb1b743f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/login/github,INFO,1788807921000000000,10a005b64c2b4d51a6440852add91d3a
evento=http_access status=ok,http_access,6,0157fb30-db43-4acb-83fa-1267352ef107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/login,INFO,1788807919000000000,24dfb81b08d64894840d6b0d50d564db
evento=http_access status=ok,http_access,2,1cf8705c-bc2b-4b36-8113-bce17b276094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,303,/telemetria,INFO,1788807919000000000,6cf2186f0adb4f3fac021c7bbe1ff17b
evento=http_access status=ok,http_access,2,07ab2f2f-ac6a-4737-96b4-0058971ae534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807918000000000,2f6105bd385849caafcb517ae4b9036f
evento=http_access status=ok,http_access,2,e56bb47f-c486-4890-9c48-e9e37b05f655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788807917000000000,95113871b16b4b5aba2d9dd79526a04f
evento=http_access status=ok,http_access,0,eb3c1aaf-6547-410c-98f7-dfc6db4adc6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807916000000000,daa22ef354e244f29d09d9339ee7dd00
evento=http_access status=ok,http_access,1,bdb2d684-0746-43d2-ab20-148e539dccb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1788807916000000000,120b4dc6b3434e818cb58d533d95290f
evento=http_access status=ok,http_access,3,ef9b09e0-ff96-455f-9060-17cb6f9adbd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/simuladores/api/anomalia-tcp,INFO,1788807916000000000,94386f159e5141069b6d9ebb0df1d386
evento=http_access status=ok,http_access,2,73a29ee2-0920-4b02-b606-e6d2a2970bcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/simuladores/api/handshake,INFO,1788807916000000000,76d952abc3404e23b544d8da41e83bdb
evento=handshake status=ok dados=true encerramento=true passos=9,handshake,,cd5713d2-a7b6-4cb3-ba04-810abf4cee64,,,,,,,,true,,,true,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,simuladores,ok,GET,,/simuladores/api/handshake,INFO,1788807916000000000,76d952abc3404e23b544d8da41e83bdb
evento=anomalia_tcp status=ok passos=7 tipoServido=syn-flood tipoSolicitado=syn-flood,anomalia_tcp,,1eb9ff3a-9b25-4761-aa70-caf05036ba0b,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,syn-flood,syn-flood,,,,,,,simuladores,ok,GET,,/simuladores/api/anomalia-tcp,INFO,1788807916000000000,94386f159e5141069b6d9ebb0df1d386
evento=http_access status=ok,http_access,1,76f5a360-c432-4694-83b9-c367cf3acb35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807916000000000,0c4d127b5c6547d980eb48a1ac398c9b
evento=http_access status=ok,http_access,1,8ede3089-d3f0-4bcf-99e7-6f20b38913b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/trafego,INFO,1788807916000000000,8cb380f28c5b419a997d7fc6ab40e81a
evento=http_access status=ok,http_access,1,6da6d6cc-9047-4a71-906f-bd302a37baa6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807915000000000,8c2fc186cde0487881aa5f240eacf31f
evento=http_access status=ok,http_access,2,9b3b637b-ac0e-4a93-b580-ca13379df96a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/resolucao-problemas,INFO,1788807914000000000,fd4ef235dc234fc89ab575733a03932c
evento=http_access status=ok,http_access,2,6c72031a-55b8-4104-ae89-c5be6552eb61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807913000000000,84918060a3d144fea7d9e1381fa79109
evento=http_access status=ok,http_access,19,278fcbeb-85af-4b13-a07d-73cb61ebc27f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788807913000000000,d855ce49092d4fcbb086a0f147319824
evento=catalog_load status=ok total=47,catalog_load,,6ae7b698-7924-497e-bc00-62f32cbced83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788807913000000000,d855ce49092d4fcbb086a0f147319824
evento=catalog_load status=ok total=47,catalog_load,,5857c906-5f21-4e49-9571-3e3e4ab3a546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788807913000000000,d855ce49092d4fcbb086a0f147319824
evento=http_access status=ok,http_access,2,1e7f42fa-13f8-418b-a6b0-4dfdb5a40e3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807912000000000,fa56514422184adc941b04288d6ab7c4
evento=http_access status=ok,http_access,12,c65f6549-2935-45fc-ad21-b28908b32a59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788807912000000000,24ecc81028e34acb9c7986d3874f692c
evento=catalog_load status=ok total=30,catalog_load,,d967de88-aea7-4e49-86d9-4e4f096926b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,portas,ok,GET,,/portas,INFO,1788807912000000000,24ecc81028e34acb9c7986d3874f692c
evento=http_access status=ok,http_access,0,219716a5-67e0-430f-8512-8a5657c914d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807910000000000,cb8178c27c5c4156b7638cb3c68df59b
evento=http_access status=ok,http_access,2,ff7fd9d7-bf6f-4578-bfa5-8f1ff23b5366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/calculadora,INFO,1788807910000000000,e5d51171dddb45c990828a0322819f74
evento=http_access status=ok,http_access,2,1658cd45-9385-4b14-8075-1d09b1659cf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807907000000000,b1959e808fea41209ff25f7cc21798d6
evento=http_access status=ok,http_access,6,4020f8e6-db09-489f-8aaf-1af11c2a88cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/portas,INFO,1788807907000000000,84425700cceb40e29b0e5c9020c47c18
evento=catalog_load status=ok total=30,catalog_load,,c208e94f-f062-4187-9ea0-2dcf9f06a745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,portas,ok,GET,,/portas,INFO,1788807907000000000,84425700cceb40e29b0e5c9020c47c18
evento=http_access status=ok,http_access,1,4e6712a3-af49-48dd-a226-b449de673a18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807906000000000,c77a505fee79404683a10c2f45ec62f1
evento=http_access status=ok,http_access,22,cd35ca08-eda9-482b-823e-c87fe7eed741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/protocolos,INFO,1788807906000000000,5ef65099ea8f458a8b32864b3760d175
evento=catalog_load status=ok total=47,catalog_load,,d0de5735-cb17-4975-a622-af15fe07eefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788807906000000000,5ef65099ea8f458a8b32864b3760d175
evento=catalog_load status=ok total=47,catalog_load,,27c8b179-8c2d-4b8b-98c6-70edff7c8533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,protocolos,ok,GET,,/protocolos,INFO,1788807906000000000,5ef65099ea8f458a8b32864b3760d175
evento=http_access status=ok,http_access,21,3b04c072-93e1-42dc-bb24-49787cb8d0dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,POST,200,/seguranca/api/tls,INFO,1788807894000000000,c51eb346a1484c068bdebe3c71361ebc
evento=inspecao_tls status=ok,inspecao_tls,,711a8262-43d9-47c8-9112-2e13c051f9f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seguranca,ok,POST,,/seguranca/api/tls,INFO,1788807894000000000,c51eb346a1484c068bdebe3c71361ebc
evento=tls_inspecionado status=ok checagens=5 host=visitante-002 veredito=CONFIÁVEL,tls_inspecionado,,bf13a334-186e-4c52-bfc8-7b27b69df61f,,,,,5,,,,,,,,,,,,,visitante-002,,,,,,,,,,,,,,,,,,,,,,CONFIÁVEL,,seguranca,ok,POST,,/seguranca/api/tls,INFO,1788807894000000000,c51eb346a1484c068bdebe3c71361ebc
evento=http_access status=ok,http_access,3,f8f2af8a-1549-4431-8673-3b4ae8413ba5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807885000000000,40d97a6e9a3c4b7083c195e4d60e2d82
evento=http_access status=ok,http_access,3,0764bcf3-2403-4176-a9ec-c4d2e6b0a0a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/seguranca,INFO,1788807885000000000,a9239da229a74f10b61b8de7dfecb2b8
evento=http_access status=ok,http_access,2,8325216c-3bee-403c-937d-f0415cd2d616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/manifest.webmanifest,INFO,1788807877000000000,7765ac345aa6498c9f7c661ce20b90f4
evento=http_access status=ok,http_access,2,065aa0b5-f800-4574-b7e9-85b6412be6eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web,ok,GET,200,/diagnostico,INFO,1788807877000000000,80c647a35387453fb9afeea5a18c3be7
